,ISIN,COMPANY_CODE,SECTOR_CODE,REPORTING_YEAR,N_SDG1,N_SDG2,N_SDG3,N_SDG4,N_SDG5,N_SDG6,N_SDG7,N_SDG8,N_SDG9,N_SDG10,N_SDG11,N_SDG12,N_SDG13,N_SDG14,N_SDG15,N_SDG16,N_SDG17,Market Value
14083,KYG2113L1068,CHINAR00005,CEME,2022,0,0,-110000000,0,0,-5100000,0,0,0,0,-160000000,-54000000,-2400000000,-290000,-1700000,0,0,"$1,075.45 "
14090,KR7051911006,LGCHEM00001,PERF,2022,0,0,-15000000,0,0,-8200000,0,0,0,0,-3300000,-2100000,-540000000,-1300000,-2500000,0,0,"$2,242.65 "
14097,KR7051910008,LGCHEM00001,PERF,2022,0,0,-15000000,0,0,-8200000,0,0,0,0,-3300000,-2100000,-540000000,-1300000,-2500000,0,0,"$28,797.70 "
14104,PHY8076N1120,SMPRIM00001,RESS,2022,0,0,-7200000,0,0,-1900000,0,0,0,0,-42000,-560000,-29000000,-1100000,-620000,0,0,"$6,136.87 "
14111,KYG4232C1087,HAITIA00001,FMMA,2022,0,0,-440000,0,0,-230000,0,0,0,0,-69000,-73000,-4700000,-55000,-63000,0,0,"$1,411.43 "
14118,KR7036570000,NCSOFT00001,ITIS,2022,0,0,-12000,0,0,-9100,0,0,0,0,-3000,-1300,-810000,-360,-2900,0,0,"$4,553.57 "
14125,BRENGICDAM16,ENERGI00001,DIST,2022,0,0,-260000,0,0,-51000,0,0,0,0,-33000,-44000,-31000000,-47000,-11000,0,0,"$1,809.28 "
14132,CNE100002MR0,AUTEKC00001,OTMA,2022,0,0,-64000,0,0,-22000,0,0,0,0,-14000,-13000,-290000,-10000,-4900,0,0,"$2,385.72 "
14139,CNE0000019Z9,HEILON00001,AGSA,2022,0,0,-570,0,0,-150,0,0,0,0,-190,-130,-3100,-82,-33,0,0,"$1,195.24 "
14146,CNE000000MZ8,TOPCHO00001,HOSP,2022,0,0,-47000,0,0,-16000,0,0,0,0,-13000,-11000,-21000,-7400,-3300,0,0,"$3,490.93 "
14153,CNE0000013Y5,SHANXI00007,COAL,2022,0,0,-110000000,0,0,-44000000,0,0,0,0,-38000000,-29000000,-190000000,-17000000,-9200000,0,0,"$2,658.29 "
14160,US30303M1027,FACEBO00001,ITIS,2022,0,0,-3700000,0,0,-1600000,0,0,0,0,-870000,-870000,-150000000,-580000,-350000,0,0,"$490,818.80 "
14167,BRPRIOACNOR1,PETROR00001,OGES,2022,0,0,-1400000,0,0,-430000,0,0,0,0,-290000,-280000,-22000000,-220000,-97000,0,0,"$5,347.32 "
14174,CA87262K1057,TMXGRO00001,FINS,2022,0,0,-32000,0,0,-14000,0,0,0,0,-7500,-7400,-160000,-5000,-3000,0,0,"$5,693.82 "
14181,CNE000001FQ9,HENGTO00001,EEMA,2022,0,0,-1500000,0,0,-550000,0,0,0,0,-240000,-270000,-13000000,-220000,-130000,0,0,"$4,029.74 "
14188,CNE100002FC6,CHINAM00017,RESS,2022,0,0,-4800000,0,0,-2200000,0,0,0,0,-960000,-980000,-7700000,-700000,-520000,0,0,"$5,018.63 "
14195,TH0168010R13,BUMRUN00001,HOSP,2022,0,0,-32000,0,0,-12000,0,0,0,0,-13000,-8700,-220000,-4600,-2600,0,0,"$5,414.54 "
14202,KYG781631059,SANYHE00002,FMMA,2022,0,0,-1000000,0,0,-420000,0,0,0,0,-220000,-200000,-3700000,-140000,-110000,0,0,"$1,122.57 "
14209,US03073E1055,AMERIS00001,WHRE,2022,0,0,-900000,0,0,-350000,0,0,0,0,-200000,-200000,-9400000,-150000,-73000,0,0,"$28,062.08 "
14216,CNE100001W36,ZHEJIA00033,PILL,2022,0,0,-540000,0,0,-170000,0,0,0,0,-92000,-110000,-1100000,-92000,-36000,0,0,"$2,272.57 "
14223,CNE100003LZ3,AMLOGI00001,EEMA,2022,0,0,-170000,0,0,-65000,-640000,-640000,-320000,0,-29000,-32000,-1500000,-27000,-16000,0,0,"$2,959.99 "
14230,IL0002300114,BEZEQI00001,ITIS,2022,0,0,-190000,0,0,-130000,0,0,0,0,-34000,-24000,-5200000,-13000,-40000,0,0,"$2,714.52 "
14237,TW0002474004,CATCHE00001,OMMA,2022,0,0,-540000,0,0,-160000,0,0,0,0,-19000,-45000,-2300000,-74000,-53000,0,0,"$3,758.14 "
14244,TW0002885001,YUANTA00001,FINS,2022,0,0,-130000,0,0,-80000,0,0,0,0,-22000,-21000,-1300000,-14000,-22000,0,0,"$7,228.32 "
14251,KYG5074A1004,JDHEAL00001,WHRE,2022,0,0,-4100,0,0,-2500,0,0,0,0,-370,-420,-39000,-380,-760,0,0,"$7,449.32 "
14257,US25179M1036,DEVONE00001,OGES,2022,0,0,-15000000,0,0,-5500000,0,0,0,0,-3400000,-3400000,-730000000,-2500000,-1200000,0,0,"$36,110.61 "
14264,SA0007879162,SAVOLA00001,DASP,2022,0,0,-59000000,0,0,-24000000,0,0,0,0,-15000000,-15000000,-40000000,-9700000,-4900000,0,0,"$2,331.96 "
14271,US52490G1022,LEGEND00002,PILL,2022,0,0,-79000,0,0,-24000,0,-300000000,-150000000,0,-13000,-15000,-160000,-13000,-5300,0,0,"$8,776.36 "
14277,US69047Q1022,ENCANA00001,OGES,2022,0,0,-16000000,0,0,-6500000,0,-51000000,-26000000,0,-4500000,-4000000,-280000000,-2500000,-1300000,0,0,"$9,332.16 "
14284,CNE100000TP3,LUXSHA00001,EEMA,2022,0,0,-5400000,0,0,-4000000,0,0,0,0,-510000,-520000,-75000000,-380000,-1200000,0,0,"$18,835.06 "
14291,KR7161390000,HANKOO00001,RUMA,2022,0,0,-17000000,0,0,-6700000,0,0,0,0,-4600000,-4100000,-72000000,-2600000,-1400000,0,0,"$1,868.10 "
14298,CNE100002RB3,OPPEIN00001,WPMA,2022,0,0,-180000000,0,0,-49000000,0,0,0,0,-120000000,-59000000,-89000000,-19000000,-10000000,0,0,"$2,819.62 "
14305,CNE100003NL9,BLOOMA00001,PILL,2022,0,0,-630000,0,0,-200000,0,0,0,0,-110000,-120000,-1300000,-110000,-42000,0,0,"$1,936.79 "
14312,TW0002615002,WANHAI00001,WATL,2022,0,0,-14000000,0,0,-110000,0,0,0,0,-21000000,-7000000,-260000000,-53000,-23000,0,0,"$6,262.92 "
14319,GB00B0SWJX34,LONDON00001,FINS,2022,0,0,-600000,0,0,-270000,0,0,0,0,-140000,-140000,-4500000,-94000,-59000,0,0,"$27,597.82 "
14326,CNE0000018R8,KWEICH00001,BEVM,2022,0,0,-8300000,0,0,-4700000,0,0,0,0,-720000,-730000,-58000000,-730000,-1500000,0,0,"$118,212.88 "
14333,BRPETRACNOR9,PETROL00001,OGES,2022,0,0,-550000000,0,0,-11000000,0,0,0,0,-47000000,-68000000,-4600000000,-100000000,-3100000,0,0,"$22,500.99 "
14340,BRPETRACNPR6,PETROL00001,OGES,2022,0,0,-550000000,0,0,-11000000,0,0,0,0,-47000000,-68000000,-4600000000,-100000000,-3100000,0,0,"$24,480.77 "
14347,CNE100000WN2,WALVAX00001,PILL,2022,0,0,-510000,0,0,-160000,0,0,0,0,-86000,-99000,-1000000,-86000,-34000,0,0,"$6,787.47 "
14354,US48553T1060,KANZHU00001,ITIS,2022,0,0,-21000,0,0,-19000,0,0,0,0,-990,-490,-87000,-240,-6300,0,0,"$5,849.56 "
14358,JP3164720009,RENESA00001,EEMA,2022,0,0,-6300000,0,0,-730000,0,0,0,0,-270000,-750000,-61000000,-1200000,-190000,0,0,"$15,965.29 "
14365,BRUGPAACNOR8,ULTRAP00001,OGES,2022,0,0,-11000000,0,0,-3200000,0,0,0,0,-1800000,-2200000,-44000000,-2000000,-650000,0,0,"$2,177.84 "
14372,CNE000000XM3,HENANS00001,DASP,2022,0,0,-7200000,0,0,-4600000,0,0,0,0,-2100000,-830000,-55000000,-230000,-1500000,0,0,"$3,601.80 "
14379,CNE100000627,BANKOF00017,FINS,2022,0,0,-220000,0,0,-130000,0,0,0,0,-38000,-37000,-1400000,-25000,-36000,0,0,"$5,540.30 "
14386,KYG410121084,GREENT00001,CONS,2022,0,0,-450000,0,0,-190000,0,0,0,0,-110000,-110000,-260000,-74000,-37000,0,0,$914.14 
14393,CNE0000019T2,OFFSHO00001,OGES,2022,0,0,-2900000,0,0,-1300000,0,0,0,0,-680000,-680000,-71000000,-450000,-290000,0,0,"$1,882.81 "
14400,SGXE21576413,GENTIN00001,FOOD,2022,0,0,-30000000,0,0,-12000000,0,0,0,0,-7300000,-7300000,-20000000,-5000000,-2500000,0,0,"$5,012.54 "
14407,CNE0000001D4,GREEEL00001,EEMA,2022,0,0,-6000000,0,0,-2200000,0,0,0,0,-990000,-1100000,-51000000,-910000,-540000,0,0,"$23,331.94 "
14414,US7185461040,PHILLI00001,OGES,2022,0,0,-140000000,0,0,-44000000,0,0,0,0,-27000000,-29000000,-2600000000,-23000000,-9400000,0,0,"$49,183.26 "
14421,CNE100002TP9,PROYAC00001,WASH,2022,0,0,-58000,0,0,-57000,0,0,0,0,-1000,-540,-540000,-240,-19000,0,0,"$3,445.57 "
14428,JP3942800008,YAMAHA00002,TRAN,2022,0,0,-5800000,0,0,-1900000,0,0,0,0,-1900000,-1400000,-31000000,-850000,-420000,0,0,"$7,245.53 "
14435,CNE1000007F4,JIANGX00008,FMMA,2022,0,0,-410000,0,0,-120000,0,0,0,0,-66000,-78000,-1600000,-71000,-25000,0,0,"$2,950.32 "
14442,CNE000001ND1,POLYDE00001,RESS,2022,0,0,-2100,0,0,-410,0,0,0,0,-1900,-780,-540000,-160,-83,0,0,"$14,381.13 "
14449,CNE100003MX6,RAYTRO00001,EEMA,2022,0,0,-83000,0,0,-31000,0,0,0,0,-14000,-15000,-720000,-13000,-7600,0,0,"$1,665.04 "
14456,JP3688370000,NIPPON00018,ROAL,2022,0,0,-36000000,0,0,-14000000,0,0,0,0,-12000000,-9700000,-63000000,-5700000,-2900000,0,0,"$3,922.82 "
14463,CNE1000031N8,ECOVAC00001,EEMA,2022,0,0,-480000,0,0,-180000,0,0,0,0,-80000,-87000,-4200000,-74000,-44000,0,0,"$1,913.12 "
14470,CNE0000012L4,YINTAI00001,MOMI,2022,0,0,-8800000,0,0,-2800000,0,0,0,0,-3600000,-1700000,-30000000,-850000,-840000,0,0,"$3,363.65 "
14477,KR7251270005,NETMAR00001,ITIS,2022,0,0,-64000,0,0,-26000,0,-490000000,-240000000,0,-18000,-16000,-3000000,-10000,-5400,0,0,"$1,161.30 "
14484,CA82509L1076,SHOPIF00001,ITIS,2022,0,0,-180000,0,0,-83000,0,-2400000000,-1200000000,0,-42000,-42000,-380000,-28000,-18000,0,0,"$53,070.23 "
14491,US54975P1021,LUFAXH00001,FINS,2022,0,0,-870000,0,0,-730000,0,0,0,0,-58000,-57000,-2300000,-39000,-230000,0,0,"$5,095.49 "
14497,QA0007227752,COMMER00002,FINS,2022,0,0,-51000,0,0,-49000,0,0,0,0,-300,-300,-810000,-370,-16000,0,0,"$5,070.17 "
14504,CNE1000004Q8,YANZHO00001,COAL,2022,0,0,-2000000,0,0,0,0,0,0,0,-2900000,-970000,-28000,-19000,0,0,0,"$4,776.94 "
14511,CNE000000WV6,YANZHO00001,COAL,2022,0,0,-2000000,0,0,0,0,0,0,0,-2900000,-970000,-28000,-19000,0,0,0,"$3,393.88 "
14518,US98850P1093,YUMCHI00001,FOOD,2022,0,0,-9400000,0,0,-7000000,0,0,0,0,-820000,-780000,-110000000,-590000,-2200000,0,0,"$25,459.46 "
14525,CNE100001666,ZHUZHO00003,NMMA,2022,0,0,-8000000,0,0,-2900000,0,0,0,0,-3000000,-2100000,-34000000,-1100000,-620000,0,0,"$2,468.07 "
14532,SA000A0DM9P2,ETIHAD00001,ITIS,2022,0,0,-140000,0,0,-66000,0,0,0,0,-36000,-33000,-11000000,-21000,-15000,0,0,"$5,880.90 "
14539,KYG8586D1097,SUNNYO00001,OTMA,2022,0,0,-500000,0,0,-330000,0,0,0,0,-21000,-32000,-13000000,-37000,-110000,0,0,"$8,685.39 "
14546,CNE100000BN6,CHENGX00001,MOMI,2022,0,0,-12000000,0,0,-3700000,0,0,0,0,-4700000,-2300000,-39000000,-1100000,-1100000,0,0,"$2,107.64 "
14553,CNE000001F21,ZHANGZ00001,PILL,2022,0,0,-860000,0,0,-270000,0,0,0,0,-150000,-170000,-1800000,-150000,-58000,0,0,"$9,536.88 "
14560,INE003A01024,SIEMEN00005,EEMA,2022,0,0,-440000,0,0,-170000,0,0,0,0,-74000,-81000,-3800000,-68000,-41000,0,0,"$3,501.53 "
14567,KYG216771363,CHINAS00004,INDE,2022,0,0,-110000000,0,0,-1600000,0,0,0,0,-160000000,-53000000,-61000000,-390000,-460000,0,0,"$2,085.91 "
14574,CNE1000004J3,TRAVEL00002,CONS,2022,0,0,-27000,0,0,-13000,0,0,0,0,-7000,-6300,-1200000,-4000,-2900,0,0,"$1,796.36 "
14581,DE000SHL1006,SIEMEN00002,OTMA,2022,0,0,-1500000,0,0,-260000,0,0,0,0,-77000,-180000,-20000000,-260000,-71000,0,0,"$16,114.00 "
14588,TW0002344009,WINBON00001,EEMA,2022,0,0,-1300000,0,0,-350000,0,0,0,0,-70000,-150000,-14000000,-210000,-100000,0,0,"$2,393.98 "
14595,BRVBBRACNOR1,PETROB00002,OGES,2022,0,0,-11000000,0,0,-17000,0,0,0,0,-21000,-1100000,-7700000,-2200000,-4400,0,0,"$3,136.19 "
14602,CNE000001F05,JCETGR00001,EEMA,2022,0,0,-1100000,0,0,-400000,0,0,0,0,-180000,-190000,-9200000,-160000,-97000,0,0,"$6,157.17 "
14609,MYL4707OO005,NESTLE00003,FOMA,2022,0,0,-460000,0,0,-120000,0,0,0,0,-200000,-110000,-8500000,-60000,-29000,0,0,"$1,277.84 "
14616,TW0004938006,PEGATR00001,EEMA,2022,0,0,-3300000,0,0,-760000,0,0,0,0,-350000,-440000,-35000000,-530000,-210000,0,0,"$4,581.54 "
14623,KYG8087W1015,SHENZH00003,CLOT,2022,0,0,-36000000,0,0,-3400000,0,0,0,0,-400000,-3400000,-37000000,-6400000,-1100000,0,0,"$8,536.21 "
14630,CNE100002JW6,SHENZH00026,FMMA,2022,0,0,-530000,0,0,-150000,0,0,0,0,-86000,-100000,-2100000,-92000,-32000,0,0,"$1,768.05 "
14637,ID1000095003,BANKMA00001,FINS,2022,0,0,-69000,0,0,-61000,0,0,0,0,-7800,-2900,-13000000,-490,-20000,0,0,"$15,526.07 "
14644,CNE0000010T1,UNISPL00001,ITIS,2022,0,0,-440000,0,0,-230000,0,0,0,0,-95000,-86000,-16000000,-55000,-60000,0,0,"$6,170.90 "
14651,CNE100002W27,JOINNL00001,CONS,2022,0,0,-150000,0,0,-86000,0,0,0,0,-23000,-24000,-830000,-17000,-24000,0,0,"$1,865.44 "
14658,CNE1000015M3,LOMONB00001,PERF,2022,0,0,-48000000,0,0,-22000000,0,0,0,0,-25000000,-9900000,-280000000,-2200000,-7100000,0,0,"$3,124.67 "
14665,DE0007030009,RHEINM00001,TRAN,2022,0,0,-6900000,0,0,-790000,0,0,0,0,-1400000,-1200000,-23000000,-1200000,-180000,0,0,"$12,800.48 "
14672,SA11U0S23612,DARALA00001,RESS,2022,0,0,-210000,0,0,-93000,0,0,0,0,-43000,-43000,-1500000,-30000,-22000,0,0,"$4,549.19 "
14679,KYG3066L1014,ENNENE00001,OGES,2022,0,0,-2500000,0,0,-720000,0,0,0,0,-2400000,-830000,-18000000,-37000,-240000,0,0,"$10,186.93 "
14686,ID1000106602,ANEKAT00001,MOMI,2022,0,0,-6200000,0,0,-1300000,0,0,0,0,-2300000,-1100000,-67000000,-680000,-430000,0,0,"$1,201.69 "
14693,JP3188200004,OTSUKA00002,ITIS,2022,0,0,-200000,0,0,-84000,0,0,0,0,-57000,-51000,-1100000,-32000,-17000,0,0,"$3,955.55 "
14700,JP3112000009,AGCXXX00001,NMMA,2022,0,0,-45000000,0,0,-13000000,0,0,0,0,-11000000,-9100000,-620000000,-6900000,-3100000,0,0,"$7,023.75 "
14707,CNE100001377,INGENI00002,EEMA,2022,0,0,-170000,0,0,-64000,0,0,0,0,-28000,-31000,-1500000,-26000,-16000,0,0,"$2,934.35 "
14714,US6098391054,MONOLI00001,EEMA,2022,0,0,-240000,0,0,-110000,0,0,0,0,-57000,-58000,-1600000,-39000,-23000,0,0,"$21,336.28 "
14721,DE0005785802,FRESEN00001,HOSP,2022,0,0,-17000000,0,0,-2400000,0,0,0,0,-260000,-1600000,-43000000,-2900000,-750000,0,0,"$9,324.25 "
14728,BRCPFEACNOR0,CPFLEN00001,REEN,2022,0,0,-1400000,0,0,-13000,0,0,0,0,-2000000,-680000,-35000000,-2000,-3600,0,0,"$1,294.58 "
14735,CNE100002FM5,BANKOF00006,FINS,2022,0,0,-420000,0,0,-220000,0,0,0,0,-89000,-87000,-3500000,-58000,-53000,0,0,"$6,059.02 "
14742,US81141R1005,SEALTD00001,ITIS,2022,0,0,-750000,0,0,-510000,0,-1100000000,-550000000,0,-110000,-99000,-9100000,-66000,-150000,0,0,"$42,427.24 "
14749,KR7000810002,SAMSUN00008,FINS,2022,0,0,-460000,0,0,-200000,0,0,0,0,-120000,-110000,-990000,-75000,-41000,0,0,"$4,690.26 "
14756,AU000000WBC1,WESTPA00001,FINS,2022,0,0,-72000,0,0,-38000,0,0,0,0,-14000,-14000,-5300000,-9600,-9500,0,0,"$52,553.53 "
14763,KYG2118M1096,CHINAO00003,RESS,2022,0,0,-12000000,0,0,-10000000,0,0,0,0,-360000,-450000,-37000000,-460000,-3300000,0,0,"$1,522.97 "
14770,DE000A12DM80,SCOUT200001,ITIS,2022,0,0,-16000,0,0,-7200,0,0,0,0,-3500,-3500,-57000,-2400,-1600,0,0,"$4,334.24 "
14777,CNE100000PW7,SICHUA00002,PILL,2022,0,0,-1900000,0,0,-580000,0,0,0,0,-320000,-370000,-3900000,-320000,-130000,0,0,"$3,734.75 "
14784,CNE0000013N8,SHANGH00014,TRSA,2022,0,0,-2100000,0,0,-930000,0,0,0,0,-1100000,-420000,-47000000,-83000,-310000,0,0,"$3,385.76 "
14791,AU000000MPL3,MEDIBA00001,FINS,2022,0,0,-66000,0,0,-27000,0,0,0,0,-17000,-16000,-200000,-11000,-5400,0,0,"$6,500.06 "
14798,KYG984191075,YIHAII00001,FOMA,2022,0,0,-130000,0,0,-120000,0,0,0,0,-6800,-4800,-1900000,-3100,-38000,0,0,"$1,716.68 "
14805,HK0000093390,HKTTRU00001,ITIS,2022,0,0,-240000,0,0,-86000,0,0,0,0,-140000,-72000,-11000000,-25000,-20000,0,0,"$4,631.70 "
14812,KYG9222R1065,UNIPRE00003,BEVM,2022,0,0,-2700000,0,0,-2400000,0,0,0,0,-160000,-81000,-30000000,-42000,-800000,0,0,"$1,187.05 "
14819,CNE100001TH8,JIANGS00008,BEVM,2022,0,0,-350000,0,0,-290000,0,0,0,0,-38000,-28000,-3500000,-16000,-90000,0,0,"$4,129.72 "
14826,US00130H1059,AESCOR00001,GENE,2022,0,0,-440000000,0,0,-110000000,-200000000,-200000000,-100000000,0,-440000000,-160000000,-3100000000,-15000000,-31000000,0,0,"$16,559.61 "
14833,CNE100003PG4,PHARMA00001,PILL,2022,0,0,-3900000,0,0,-1600000,0,0,0,0,-880000,-900000,-14000000,-640000,-350000,0,0,$872.55 
14840,CNE100003JW4,PHARMA00001,PILL,2022,0,0,-3900000,0,0,-1600000,0,0,0,0,-880000,-900000,-14000000,-640000,-350000,0,0,"$5,409.79 "
14847,KYG5479M1050,LIAUTO00001,TRAN,2022,0,0,-2400000,0,0,-1100000,0,-210000000,-110000000,0,-570000,-560000,-5300000,-380000,-240000,0,0,"$13,512.82 "
14852,CNE1000002H1,CHINAC00014,FINS,2022,0,0,-4500000,0,0,-4300000,0,0,0,0,-200000,-72000,-86000000,-13000,-1400000,0,0,"$63,240.17 "
14859,CNE100000742,CHINAC00014,FINS,2022,0,0,-4500000,0,0,-4300000,0,0,0,0,-200000,-72000,-86000000,-13000,-1400000,0,0,"$6,045.36 "
14866,PHY7072Q1032,PLDTXX00001,ITIS,2022,0,0,-250000,0,0,-81000,0,0,0,0,-230000,-80000,-23000000,-5100,-26000,0,0,"$2,218.76 "
14873,TW0002412004,CHUNGH00001,ITIS,2022,0,0,-670000,0,0,-360000,0,0,0,0,-130000,-130000,-41000000,-86000,-91000,0,0,"$18,030.20 "
14880,HK0000311099,CHINAR00002,PILL,2022,0,0,-3200000,0,0,-2500000,0,0,0,0,-520000,-290000,-35000000,-120000,-790000,0,0,"$1,319.91 "
14887,CA6665111002,NORTHL00001,REEN,2022,0,0,-17000000,0,0,-2400000,0,0,0,0,-22000000,-7300000,-65000000,-13000,-790000,0,0,"$6,128.09 "
14894,US05278C1071,AUTOHO00001,ITIS,2022,0,0,-53000,0,0,-34000,0,-6100000,-3100000,0,-9000,-8100,-1500000,-5300,-9500,0,0,"$3,997.32 "
14901,CA1363751027,CANADI00001,RAIL,2022,0,0,-9400000,0,0,-480000,0,0,0,0,-13000000,-4400000,-340000000,-190000,-100000,0,0,"$79,389.56 "
14908,KYG9828G1082,XINYIG00001,NMMA,2022,0,0,-9400000,0,0,-3400000,0,0,0,0,-5800000,-2300000,-300000000,-530000,-1100000,0,0,"$2,823.90 "
14915,US9694571004,WILLIA00001,OGES,2022,0,0,-13000000,0,0,-3900000,0,0,0,0,-3000000,-2600000,-840000000,-2000000,-880000,0,0,"$36,888.36 "
14922,CNE000001816,JOINCA00001,PILL,2022,0,0,-7300000,0,0,-4000000,0,0,0,0,-3400000,-1400000,-74000000,-280000,-1300000,0,0,"$1,841.23 "
14929,CNE100002V10,HOSHIN00001,OMMA,2022,0,0,-9400000,0,0,-3700000,0,0,0,0,-2500000,-2200000,-44000000,-1400000,-810000,0,0,"$2,157.87 "
14936,US2017122050,COMMER00003,FINS,2022,0,0,-140000,0,0,-110000,0,0,0,0,-11000,-11000,-1500000,-7900,-35000,0,0,"$5,677.83 "
14943,TW0001216000,UNIPRE00001,FOMA,2022,0,0,-6500000,0,0,-3100000,0,0,0,0,-1300000,-1300000,-12000000,-920000,-750000,0,0,"$11,458.99 "
14950,PHY0967S1694,BANKOF00019,FINS,2022,0,0,-99000,0,0,-58000,0,0,0,0,-12000,-13000,-1300000,-10000,-17000,0,0,"$4,591.88 "
14957,US8835561023,THERMO00001,OTMA,2022,0,0,-32000000,0,0,-10000000,0,0,0,0,-5900000,-6600000,-56000000,-5400000,-2200000,0,0,"$226,495.01 "
14964,KR7012750006,S1CORP00001,ITIS,2022,0,0,-67000,0,0,-32000,0,0,0,0,-17000,-15000,-2800000,-9500,-7400,0,0,$701.79 
14971,CNE000001NG4,DAQINR00001,RAIL,2022,0,0,-18000000,0,0,-4900000,0,0,0,0,-13000000,-6100000,-150000000,-2000000,-980000,0,0,"$5,356.77 "
14978,JP3047510007,GLPJRE00001,RESS,2022,0,0,-97000,0,0,-36000,0,0,0,0,-20000,-20000,-3900000,-16000,-8000,0,0,"$4,818.96 "
14985,CNE000000H20,HESTEE00001,IRON,2022,0,0,-23000000,0,0,-15000000,0,0,0,0,-11000000,-4200000,-1800000000,-450000,-4700000,0,0,"$1,163.41 "
14992,ZAE000054045,AFRICA00001,MOMI,2022,0,0,-120000000,0,0,-120000000,0,0,0,0,-170000,-290000,-81000000,-430000,-39000000,0,0,"$2,909.48 "
14999,US92840M1027,VISTRA00001,GENE,2022,0,0,-1100000000,0,0,-410000000,-620000000,-620000000,-310000000,0,-930000000,-350000000,-6500000000,-40000000,-120000000,0,0,"$8,978.91 "
15006,CNE000001JN8,HUALAN00001,HOSP,2022,0,0,-39000,0,0,-15000,0,0,0,0,-15000,-11000,-270000,-5600,-3100,0,0,"$3,230.62 "
15013,FI4000297767,NORDEA00001,FINS,2022,0,0,-340000,0,0,-150000,0,0,0,0,-80000,-80000,-540000,-53000,-33000,0,0,"$36,953.08 "
15020,CNE000001PQ8,CHINAM00014,WATL,2022,0,0,-16000000,0,0,-1200000,0,0,0,0,-18000000,-6500000,-330000000,-670000,-280000,0,0,"$2,428.80 "
15027,KR7361610009,SKIETE00001,PERF,2022,0,0,-140000,0,0,-100000,0,-18000000,-8900000,0,-38000,-18000,-7800000,-5600,-32000,0,0,"$1,528.81 "
15033,BRMGLUACNOR2,MAGAZI00001,WHRE,2022,0,0,-2400000,0,0,-57000,0,-160000000,-82000000,0,-15000,-240000,-1600000,-470000,-18000,0,0,"$2,195.96 "
15040,CNE100000V20,CHONGQ00005,PILL,2022,0,0,-3800000,0,0,-1200000,0,0,0,0,-650000,-750000,-7900000,-650000,-260000,0,0,"$7,288.53 "
15047,TW0002883006,CHINAD00002,FINS,2022,0,0,-45000,0,0,-44000,0,0,0,0,-430,-220,-1100000,-140,-15000,0,0,"$6,866.74 "
15054,KR7068760008,CELLTR00004,PILL,2022,0,0,-200000,0,0,-63000,0,0,0,0,-34000,-39000,-420000,-34000,-14000,0,0,"$1,261.88 "
15061,CNE100000N79,SUZHOU00001,EEMA,2022,0,0,-1000000,0,0,-370000,0,0,0,0,-160000,-180000,-8600000,-150000,-91000,0,0,"$4,625.64 "
15068,CNE0000016L5,BOETEC00001,EEMA,2022,0,0,-31000000,0,0,-11000000,-140000000,-140000000,-69000000,0,-630000,-2500000,-120000000,-4200000,-3500000,0,0,"$22,508.96 "
15075,SG1U68934629,KEPPEL00001,INDE,2022,0,0,-20000000,0,0,-980000,0,0,0,0,-1000000,-2200000,-16000000,-3600000,-290000,0,0,"$6,082.65 "
15082,JP3360800001,HULICC00001,RESS,2022,0,0,-110000,0,0,-28000,0,0,0,0,-13000,-13000,-1400000,-16000,-9000,0,0,"$2,939.94 "
15089,KR7005830005,DBINSU00001,FINS,2022,0,0,-1300000,0,0,-27000,0,0,0,0,-1900000,-630000,-1100000,-4400,-7600,0,0,"$2,587.16 "
15096,CNE100000W45,JOINTO00001,PILL,2022,0,0,-14000000,0,0,-4400000,0,0,0,0,-2400000,-2700000,-29000000,-2400000,-940000,0,0,"$1,273.53 "
15103,TW0008069006,EINKHO00001,EEMA,2022,0,0,-280000,0,0,-180000,0,0,0,0,-35000,-36000,-3200000,-27000,-52000,0,0,"$4,895.13 "
15110,TW0002353000,ACERXX00001,EEMA,2022,0,0,-230000,0,0,-120000,0,0,0,0,-47000,-45000,-1100000,-30000,-30000,0,0,"$2,780.92 "
15117,MYL5285OO001,SIMEDA00002,AGSA,2022,0,0,-1900000,0,0,-1100000,0,0,0,0,-130000,-110000,-210000000,-140000,-370000,0,0,"$5,567.27 "
15124,US4165151048,HARTFO00001,FINS,2022,0,0,-61000,0,0,-26000,0,0,0,0,-18000,-15000,-1100000,-9400,-5500,0,0,"$21,201.77 "
15131,CNE1000015F7,SAILUN00001,RUMA,2022,0,0,-5200000,0,0,-1300000,0,0,0,0,-1100000,-990000,-26000000,-860000,-280000,0,0,"$2,676.59 "
15138,CNE1000041Z1,SHANGH00027,PILL,2022,0,0,-920000,0,0,-66000,0,-270000000,-130000000,0,-7900,-90000,-1500000,-170000,-21000,0,0,"$1,921.99 "
15145,TW0003045001,TAIWAN00006,ITIS,2022,0,0,-470000,0,0,-250000,0,0,0,0,-95000,-92000,-18000000,-61000,-63000,0,0,"$9,043.44 "
15152,CNE000000Q45,APELOA00001,PILL,2022,0,0,-1100000,0,0,-330000,0,0,0,0,-180000,-210000,-2200000,-180000,-71000,0,0,"$1,777.98 "
15159,HK0000056256,CHINAT00001,PILL,2022,0,0,-1600000,0,0,-500000,0,0,0,0,-1300000,-470000,-11000000,-41000,-170000,0,0,"$1,789.26 "
15166,CNE100000650,GRGBAN00001,ITIS,2022,0,0,-200000,0,0,-170000,0,0,0,0,-9600,-9400,-1600000,-6900,-55000,0,0,"$2,002.97 "
